"±¸ºÐ","Ç×¸ñ","´ÜÀ§","2014.01 ¿ù","2014.02 ¿ù","2014.03 ¿ù","2014.04 ¿ù","2014.05 ¿ù","2014.06 ¿ù","2014.07 ¿ù","2014.08 ¿ù","2014.09 ¿ù","2014.10 ¿ù","2014.11 ¿ù","2014.12 ¿ù","2015.01 ¿ù","2015.02 ¿ù","2015.03 ¿ù","2015.04 ¿ù","2015.05 ¿ù","2015.06 ¿ù","2015.07 ¿ù","2015.08 ¿ù","2015.09 ¿ù","2015.10 ¿ù","2015.11 ¿ù","2015.12 ¿ù","2016.01 ¿ù","2016.02 ¿ù","2016.03 ¿ù","2016.04 ¿ù","2016.05 ¿ù","2016.06 ¿ù","2016.07 ¿ù","2016.08 ¿ù","2016.09 ¿ù","2016.10 ¿ù","2016.11 ¿ù","2016.12 ¿ù","2017.01 ¿ù","2017.02 ¿ù","2017.03 ¿ù","2017.04 ¿ù","2017.05 ¿ù","2017.06 ¿ù","2017.07 ¿ù","2017.08 ¿ù","2017.09 ¿ù","2017.10 ¿ù","2017.11 ¿ù","2017.12 ¿ù","2018.01 ¿ù","2018.02 ¿ù","2018.03 ¿ù","2018.04 ¿ù","2018.05 ¿ù","2018.06 ¿ù","2018.07 ¿ù","2018.08 ¿ù","2018.09 ¿ù","2018.10 ¿ù","2018.11 ¿ù","2018.12 ¿ù","2019.01 ¿ù","2019.02 ¿ù","2019.03 ¿ù","2019.04 ¿ù","2019.05 ¿ù","2019.06 ¿ù","2019.07 ¿ù","2019.08 ¿ù","2019.09 ¿ù","2019.10 ¿ù","2019.11 ¿ù","2019.12 ¿ù","2020.01 ¿ù","2020.02 ¿ù","2020.03 ¿ù","2020.04 ¿ù","2020.05 ¿ù","2020.06 ¿ù","2020.07 ¿ù","2020.08 ¿ù","2020.09 ¿ù","2020.10 ¿ù","2020.11 ¿ù","2020.12 ¿ù","2021.01 ¿ù","2021.02 ¿ù","2021.03 ¿ù","2021.04 ¿ù","2021.05 ¿ù","2021.06 ¿ù","2021.07 ¿ù","2021.08 ¿ù","2021.09 ¿ù","2021.10 ¿ù","2021.11 ¿ù","2021.12 ¿ù","2022.01 ¿ù","2022.02 ¿ù","2022.03 ¿ù","2022.04 ¿ù","2022.05 ¿ù","2022.06 ¿ù","2022.07 ¿ù","2022.08 ¿ù","2022.09 ¿ù","2022.10 ¿ù","2022.11 ¿ù","2022.12 ¿ù","2023.01 ¿ù","2023.02 ¿ù","2023.03 ¿ù","2023.04 ¿ù","2023.05 ¿ù","2023.06 ¿ù","2023.07 ¿ù","2023.08 ¿ù","2023.09 ¿ù","2023.10 ¿ù","2023.11 ¿ù","2023.12 ¿ù",
"¿ïÁø","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.004*",".004",".003",".003",".003",".003",".003",".003",".003",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".002",".003",".003",".003",".002",".002",".002",".003",".002",".002",".002",".002",".002",".002",".002","0.0022*",".0022",".0022",".0025",".0016",".0021",".0022",".0026",".0024",".0024",".0025",
"ºÀÈ­","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".014",".005",".005",".005",".003",".006",".009",".013",".011",".012",".009",".009",".006",".006",".003",".005",".004",".007",".008",".02",".013",".011",".008",".007",".004",".003",".002",".002",".003",".003",".004",".005",".007",".007",".005",".005",".005",".003",".003",".004",".003",".004","0.007*",".009",".0114",".0068",".0052",".0035",".0033",".0025",".0025",".0026",".0024",".0038",".0056",".0054",
"°í·É","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".002",".003",".005",".005",".005",".004",".005",".003",".003",".003",".003",".003",".004",".005",".005",".004",".003",".004",".003",".004",".003",".002",".002",".002",".002",".003",".004",".005",".004",".003",".003",".002",".002",".002",".001",".001",".002",".003",".003",".0039",".0029",".0024",".0026",".0023",".0022",".0019",".0019",".0017",".0023",".0026",".0023",
"±ºÀ§","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.003**",".003",".003",".003",".003",".003",".002",".004",".003",".002",".003",".003",".003",".003",".003",".002",".003",".003",".003",".002",".003",".002",".002",".002",".002",".002",".002",".002",".003",".002",".003",".002",".002",".003",".002",".002",".0015",".0013",".0015",".002",".0018",".0014","","","","","","",
"¼ºÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".002",".003",".003",".002",".002",".002",".002",".003",".003",".003",".002",".002",".002",".002",".003",".003",".003",".003",".003",".004",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".003",".003",".0027",".0024",".0023",".0019",".0018",".002",".0021",".0021",".002",".0021",".0025",".0025",
"¿¹Ãµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".002",".003",".003",".003",".003",".003",".004",".004",".003",".003",".003",".002",".003",".003",".003",".002",".002",".002",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".0023",".0024",".0027",".0022",".0021",".0021",".002",".002",".002",".002",".002",".002",
"Ã»µµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".003",".003",".003",".003",".003",".003",".003",".004",".004",".004",".004",".003",".003",".003",".003",".003",".002",".002",".003",".003",".003",".003",".003",".003",".002",".003",".002",".002",".002",".002",".002",".002",".002",".0027",".0028",".0029",".0021",".0022",".0021",".0021",".0021",".002",".0021",".0023",".0027",
"Ã»¼Û","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.003**",".003",".003",".003",".003",".003",".003",".002",".003",".003",".003",".003",".003",".002",".003",".003",".003",".003",".003",".003",".002",".003",".003",".003",".003",".002",".003",".003",".002",".002",".002",".002",".002",".002",".0019",".0023",".0016",".0015",".0019",".002",".002",".0022",".002",".0017",".0022",".0019",
"¿µ¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".002",".003",".002",".003",".002",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".002",".002",".003",".003",".002",".002",".002",".002",".002",".003",".002",".002",".002",".0021",".0022",".0018",".0015",".0017",".002",".0021",".002",".0019",".002",".002",".002",
"¹®°æ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.004*",".004",".004",".004",".004",".003",".003",".003",".004",".005",".005",".006",".006",".004",".003",".003",".003",".003",".003",".002",".002",".003",".004",".004",".003",".003",".003",".003",".002",".002",".002",".002",".002",".003",".003",".0033",".0029",".0023",".0022",".0026",".0021",".0021",".0021",".0026",".0026",".003",".0029",
"µµÆò±Õ","¿ùÆò±Õ","",".008",".006",".005",".005",".005",".005",".005",".005",".004",".004",".005",".007",".007",".007",".006",".006",".007",".006",".005",".005",".005",".005",".005",".007",".007",".006",".005",".004",".005",".004",".004",".004",".004",".004",".005",".005",".006",".005",".005",".004",".004",".004",".004",".004",".004",".004",".004",".004",".004",".005",".004",".004",".004",".004",".004",".003",".003",".003",".004",".004",".004",".004",".003",".003",".004",".004",".003",".004",".003",".003",".003",".004",".004",".004",".004",".003",".003",".004",".003",".003",".003",".003",".003",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".003",".003",".0032",".0029",".0029",".0025",".0026",".0025",".0025",".0026",".0024",".0025",".0026",".0028",
"Ã¢¿ø","¿ùÆò±Õ","",".009",".006",".006",".006",".005",".004",".003",".003",".003",".003",".003",".004",".004",".004",".005",".004",".005",".005",".005",".005",".004",".004",".004",".004",".004",".005",".005",".004",".005",".005",".005",".004",".004",".004",".004",".004",".004",".005",".005",".005",".005",".005",".005",".005",".004",".003",".005",".004",".004",".004",".004",".004",".004",".005",".005",".004",".003",".003",".004",".003",".004",".004",".004",".004",".004",".004",".004",".003",".003",".003",".003",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003","0.003*","0.003*",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0031",".0031",".0028",".0028",".0025",".0026",".0027",".0025",".0027",".0028",".0027",
"¸¶»ê","¿ùÆò±Õ","",".006",".004",".005",".005",".005",".004",".004",".002",".003",".003",".003",".004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ÁøÁÖ","¿ùÆò±Õ","",".009",".006",".007",".005",".005",".003",".004",".002",".003",".003",".003",".005",".006",".005",".005",".004",".005",".003",".004",".004",".003",".003",".003",".004",".004",".005",".005",".005",".005",".004",".005",".004",".002",".003",".004",".005",".005",".005",".005",".005",".006",".005",".005",".004",".004",".003",".004",".005",".005",".005",".004",".005",".004",".005",".005",".004",".003",".003",".003",".004",".004",".004",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".004",".004",".004",".004",".004",".003",".003",".003","0.003*","0.004*",".004",".004",".004",".003","0.003*","0.004*","0.003*","0.003**","0.003*",".003",".003",".004",".004",".004",".003",".004",".004",".004",".003",".003","0.003*","0.003*",".003",".003",".003",".0034",".0034",".0037",".0029",".0026",".0027",".0027",".0024",".0023",".0028",".0033",".0031",
"ÁøÇØ","¿ùÆò±Õ","",".009",".006",".007",".006",".005",".004",".004",".003",".004",".003",".004",".005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ÇÏµ¿","¿ùÆò±Õ","",".005",".004",".004",".005",".004",".004",".004",".003",".003",".004",".004",".003",".003",".004",".005",".004",".005",".005",".002",".002",".003",".003",".003",".003",".004",".004",".004",".005",".005",".005",".004",".005",".003",".002",".003",".004",".005",".005",".005",".005",".005",".005",".004",".003",".004",".003",".004",".004",".004",".004",".003",".004",".004",".005",".007",".006",".003",".002",".002",".003",".003",".004",".003",".004",".004",".005","","","",".002",".003",".003",".003",".003","0.003*",".003",".004",".004",".003",".004",".002",".003",".003",".003",".003",".003",".003",".003",".003",".004",".003",".003",".002",".003",".003",".003",".004",".003",".003",".004",".004",".003",".004",".003",".002",".003",".003",".003",".0032",".0035",".004",".0034",".0036",".0037",".0038",".0032",".0028",".0031",".0031",".0032",
"±èÇØ","¿ùÆò±Õ","",".006",".004",".004",".004",".004",".003",".003",".003",".003",".002",".003",".004",".005",".005",".005",".004",".005",".004",".004",".004",".003",".004",".004",".004",".005",".004",".004",".003",".004",".004",".004",".004",".003",".003",".003",".004",".004",".004",".005",".004",".004",".004",".004",".003",".003",".003",".004",".004",".004",".004",".004",".004",".005",".005",".005",".004",".004",".004",".004",".004",".004",".003",".003",".003",".004",".004",".004",".004",".004",".003",".003",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003","0.003*",".003",".004",".003",".003",".003",".003",".003",".004",".003",".003",".003",".003",".003",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0033",".0034",".0033",".0028",".0028",".0028",".0026",".0025",".0024",".0026","0.0028*",".0029",
"¾ç»ê","¿ùÆò±Õ","",".009",".007",".005",".007",".006",".005",".004",".003",".004",".003",".004",".004",".004",".005",".006",".004",".004",".004",".004","0.005*","0.006**",".005",".005",".005",".005",".005",".006",".006",".006",".005",".006",".004",".004",".004",".004",".004",".004",".004",".005",".005",".007",".006",".006",".006",".004",".004",".004",".004",".005",".005",".004",".005",".005",".005",".005",".005",".004",".004",".004",".004",".005",".004",".004",".005",".005",".005",".004",".004",".003",".003",".003",".004",".003",".003",".004",".003",".004",".004",".004",".004",".003",".004",".004","0.004*",".004",".003",".003",".004",".003",".004","0.003*","0.003*",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0034",".0031",".0026",".0026",".0026",".0026",".0028",".0026",".0028",".0028",".0027",
"°ÅÁ¦","¿ùÆò±Õ","",".005",".003",".003",".004",".004",".005",".006",".004",".004",".004",".004",".005",".005",".005",".004",".004",".006",".009",".007",".007",".006",".004",".005",".007",".006",".004",".005",".006",".009",".008",".005",".005",".005",".004",".003",".004",".005",".005",".005",".006",".009",".007",".005",".004",".004",".004",".004",".004","0.005**","",".004",".004",".004",".003",".003",".002",".002",".002",".002",".003",".002",".003",".003",".002",".003",".003",".003",".002",".003",".002",".002",".002",".003",".003",".003",".003",".003",".002",".003",".003",".003",".003",".003","0.003**","0.003*",".003",".003",".003",".003",".003",".003",".003",".003",".003",".004",".004",".004",".003",".003",".003",".004",".003",".003","0.003**","0.003**","0.003*",".003",".003",".0031",".003",".0029",".0029",".0023",".0021",".0025",".0024",".0023",".0028",".0028",".0026",
"»çÃµ","¿ùÆò±Õ","",".008",".006",".006",".005",".006",".005",".006",".005",".004",".005",".006",".006",".006",".006",".007",".006",".005",".004",".007",".007",".005",".005",".004",".004",".005",".005",".005",".004",".004",".004",".003",".004",".003",".003",".004",".005",".005",".005",".005",".005",".006",".005",".006",".004",".004",".004",".005",".005",".005",".006",".005",".005",".005",".005",".005",".004",".004",".004",".005",".005",".005",".005",".005",".005",".005",".004",".004",".004",".004",".003",".004",".005",".004",".004",".004",".004",".004",".003",".003",".004",".003",".003",".004","0.004*",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".004",".004",".004",".003",".004",".003",".004",".003",".003",".003",".003",".003",".004",".004",".0039",".0038",".0039",".0039",".0033",".0032",".003","0.0023**","0.0023**","0.0024**",".0025",".0029",
"¹Ð¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.003*",".003",".003",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".004",".004",".004",".004",".004",".004",".003",".003",".003",".002",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".004",".003",".004",".003",".003",".003",".004",".004",".004",".004",".004",".004",".004",".003",".003",".004",".004",".003",".003",".003",".003",".003",".003",".002",".003",".0035",".0036",".0036",".003",".0027",".0027",".003",".0036",".0027",".0026",".0029",".0025",
"Åë¿µ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.002*",".002",".002",".003",".003",".003",".003",".004",".004",".003",".003",".003",".003",".004",".004",".003",".003",".004",".004",".003",".003",".003",".003",".002",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".003",".002",".003",".004",".003",".003",".003",".002",".003",".003",".003",".003",".002",".004",".003",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0034",".0029",".003",".003",".0024",".0026",".0026",".0027",".0024",".0026",".003",".003",
"°í¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".004",".003",".003",".003",".003",".003",".002",".003",".002",".002",".002",".003",".003",".003",".003",".003",".002",".003",".002",".003",".002",".003",".005","0.004*",".003",".003",".003",".002",".002",".004",".003",".003",".003",".003",".003",".002",".003",".004",".003",".003",".003",".002",".002",".002",".002",".003",".003",".003",".0036",".0032",".0025",".0024",".0023",".0021",".0022",".0022",".002",".0021",".0022",".0025",
"°ÅÃ¢","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".002",".002",".002",".002",".002",".001",".001",".002",".002",".002",".002",".003",".003",".003",".003",".002",".002",".002",".002",".002",".002",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".003",".003",".002",".003",".003",".003","0.002*","0.002*",".002",".002",".002",".002",".002",".002",".0024",".0029",".0033",".0021",".0024",".0019",".0018",".0019",".0018",".0018",".0022",".002",
"ÇÔ¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".002",".003",".004",".002",".003",".002",".002",".002",".002",".002",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".003",".002",".002",".003",".003",".003",".002",".002",".002",".002",".002",".003",".003",".002",".003",".003",".003",".003",".003",".003",".003",".002",".003",".003",".002",".002",".002",".003",".0028",".0033",".003",".0023",".0021",".0018",".0021",".0022",".0021",".0023",".0024",".0025",
"ÇÔ¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".003",".002",".003",".002",".001",".002",".002",".002",".002",".002",".002",".003",".002",".003",".002",".002",".002",".002",".002",".002",".002",".003",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".003",".003",".003",".003",".002",".003",".002",".003",".002",".003",".002",".002",".003",".0024",".0025",".0027",".0022",".0022",".0019",".0022",".0024",".0021",".0018",".0021",".0023",
"³²ÇØ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".005",".004",".004",".004",".005",".003",".003",".003",".002",".003",".003",".004",".004","0.004*",".003","0.003*",".003",".003",".002",".003",".002",".003",".003",".004",".003",".003",".003",".003",".003",".003",".002",".003",".003",".002",".004",".004",".004",".004",".003",".003",".003",".002",".003",".002",".002",".003",".003",".003",".0035",".0029",".0029",".0027",".0022",".0023",".0022",".0022",".0023",".0024",".0026",".0028",
"»êÃ»","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".002",".003",".003",".003",".003",".003",".003",".003",".002",".003",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".003",".003",".002",".0026",".0028",".0031",".0028","",".0028",".0028",".0027",".0024",".0024",".0027",".0027",
"ÀÇ·É","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".003",".003",".003",".003",".003",".003",".003",".003",".002",".003",".002",".002",".003",".002",".0027",".0029",".0032",".0027",".0027",".0025",".0025",".0025",".0023",".0024",".0027",".0026",
"Ã¢³ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".004",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".004",".004",".003",".003",".004",".003",".003",".003",".003",".002",".003",".003",".003",".003",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0033",".0041",".0038",".0031",".0031",".0029",".0028",".0027",".0025",".0028",".0032",".0031",
"ÇÕÃµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".003",".003",".003",".003",".003",".003",".002",".003",".002",".002",".003",".002",".003",".003",".003",".003",".003",".003","0.003**","","0.003*",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".004",".003",".0029",".0029",".0032",".003",".0029",".0028",".0026",".0025",".0025",".0025",".0025",".0027",
"µµÆò±Õ","¿ùÆò±Õ","",".008",".005",".005",".005",".005",".004",".004",".003",".003",".003",".004",".004",".004",".005",".005",".004",".005",".004",".005",".004",".004",".004",".004",".004",".005",".005",".005",".005",".005",".004",".005",".004",".003",".003",".004",".004",".004",".004",".005",".005",".006",".005",".005",".004",".004",".003",".004",".004",".004",".004",".004",".004",".004",".005",".005",".004",".003",".003",".004",".004",".004",".004",".004",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0031",".0032",".0033",".0029",".0027",".0026",".0027",".0026",".0024",".0026",".0028",".0028",
"Á¦ÁÖ","¿ùÆò±Õ","",".004",".003",".003",".002",".003",".003",".002",".003",".002",".001",".002",".003",".002",".002",".002",".003",".004",".003",".004",".004",".003",".003",".002",".002",".003",".002",".003",".004",".005",".005",".004",".003",".003",".002",".003",".003",".003",".003",".003",".003",".004",".004",".003","0.002*","0.002*",".002",".002",".001",".003",".003",".003",".003",".003",".003",".004",".003",".002",".003",".003",".002",".003",".002",".003",".004",".004",".003",".002",".003",".003",".002",".002",".002",".002",".002",".001",".002",".002",".002",".001",".002",".002",".002",".002",".002",".001",".002",".001",".002",".002",".002",".002",".002",".002",".001",".002",".002",".001",".001",".002",".002",".002",".001",".002",".001",".001",".001",".002",".001",".0016",".0019",".0019",".0017",".0019",".0015",".0018",".0018",".0016",".0018",".0017",".0017",
"¼­±ÍÆ÷","¿ùÆò±Õ","",".002",".002",".002",".001",".004",".002",".001",".002",".002",".002",".001",".002",".002",".003",".004",".006",".007",".004",".003",".004",".003",".004",".003",".003",".005",".003",".002",".003",".003",".003",".001",".001",".001",".002",".002",".001",".001",".001",".001",".002",".002",".001",".002",".001",".001",".001",".001",".001",".001",".002",".002",".003",".003",".003",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".001",".002",".001",".001",".002",".002",".002",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".0012",".0012",".0015",".0014",".0015",".001",".0012",".0014",".0013",".0011",".0012",".0013",
"µµÆò±Õ","¿ùÆò±Õ","",".003",".002",".002",".002",".003",".003",".002",".002",".002",".002",".002",".003",".002",".002",".003",".004",".005",".003",".004",".004",".003",".003",".002",".002",".004",".002",".003",".004",".004",".004",".003",".002",".002",".002",".003",".003",".002",".002",".002",".003",".003",".003",".002","0.002*",".002",".001",".001",".001",".002",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".002",".002",".002",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".001",".002",".001",".002",".001",".001",".001",".001",".001",".001",".002",".001",".001",".001",".002",".001",".002",".001",".001",".001",".001",".001",".001",".001",".0014",".0016",".0018",".0016",".0017",".0013",".0015",".0016",".0014",".0015",".0014",".0015",
